feature_12,feature_13,feature_10_ext_metric_lag1_autocorr_WINDOW_2,feature_10_ext_metric_lag1_autocorr_WINDOW_3,feature_10_ext_metric_median_WINDOW_1,feature_10_ext_metric_median_WINDOW_2,feature_10_ext_metric_median_WINDOW_3,feature_10_ext_metric_resid_std_WINDOW_2,feature_10_ext_metric_resid_std_WINDOW_3,feature_4_mean_lag1_autocorr_WINDOW_1,feature_4_mean_lag1_autocorr_WINDOW_3,feature_4_mean_median_WINDOW_1,feature_4_mean_median_WINDOW_2,feature_4_mean_median_WINDOW_3,feature_4_mean_resid_std_WINDOW_1,feature_4_mean_slope_WINDOW_2,feature_4_mean_slope_WINDOW_3,feature_8_mean_WINDOW_2,feature_9_median_WINDOW_1,feature_9_median_WINDOW_2,feature_9_median_WINDOW_3,feature_9_slope_WINDOW_1,feature_9_slope_WINDOW_2,feature_9_slope_WINDOW_3,cai_f1_over_f3_WINDOW_1,cai_f1_over_f3_WINDOW_2,cai_f1_over_f3_WINDOW_3,feature_16,feature_17,feature_18,feature_19,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC11,PC12,PC13,PC14,PC16,PC17,PC18,PC21,PC22,PC23,feat__z_f8_yj_x_z_f9__WINDOW_2,feat__z_f17_x_z_delta_f16_drop
0.04026483847511326,0.0792806553450574,-0.0005587976986460352,-0.001673593842643928,0.0029036176672724667,0.0023494746413747513,0.009079451941001864,0.0023058123323476862,0.00016150699570957513,0.002358248428000434,0.001322980715637435,0.001806025410077869,0.004012546940206996,0.009263899829352626,-0.002828144612626096,0.0008354057769001833,0.003423401839246662,0.060854642207494224,0.0061034752962304244,0.00801479484455794,0.004481817907532479,0.002506049285416405,-0.0018407789466617563,-0.0008022964884535773,-0.0010010383072680288,-0.00033690725808974804,0.003752032342245681,0.07079229581123063,-0.006425979195880354,0.008402504637008965,0.0035617718567548516,0.06286580114935232,-0.005181771669103904,0.017893803701943135,0.017744229387172065,0.002003838546018015,0.004028562787998229,0.0006657791937720934,0.003490245224121339,0.001362807417854873,0.014991405526793625,-0.004645588890814622,-0.00031303208139294765,0.004717005276918539,0.0032394156195301553,0.0019192175406034901,0.0017305523454064387,0.0018885047770250375,-6.879333010907367e-05,0.0017582737076346044,0.0014956899661436012,0.0007776729609649904
0.039090525115936005,0.0804988642061492,0.0011626717582639994,0.002832623372362464,0.00874931675773284,0.00603869617249846,0.012488890320816959,-0.0008923495500958295,0.00025618721031620044,0.0028350770119568492,0.0021313752423809578,0.008919744632541485,0.012849642084905414,0.013618867151661638,-0.001151883142582336,-0.0014538917301395206,0.002052105658569042,0.05951828265209397,0.01161932870073033,0.0127777436427549,0.006648312809185684,-0.0016056922413377908,0.003445624827939832,-0.00041717474757272814,0.00010587344978493164,0.0025093210590615834,-0.0001741638599533942,0.06469117143064855,-0.0007306395164807616,0.008001337306761953,-0.0025785751484765844,0.0405096883458328,0.010448694836613648,0.0051218093925424115,-0.00015748707755294737,0.0026369415844864174,0.0031540394559055724,0.0012160467510251324,0.0013158034707746022,0.0005598721860402667,0.011178222854613819,-0.0033612413957041427,0.0022116217652378262,0.0007090947810065186,0.004522253423998119,0.0024978496075477516,-0.003929701601045316,-0.008435286868398378,0.00210723514673803,0.0022950324702948437,0.00444368758019735,0.0015852773180980895
0.044791137841959726,0.06987025086597634,-0.0012833668865226285,-0.0008127879335702088,0.01013699577127659,0.00433843181260363,0.013089401225052009,-0.000678982079885373,0.0005883080230271793,0.0030421098699159885,8.74586296629205e-05,0.0004915879862665189,-0.0012780712810321812,0.0006193807856404493,-0.004254081797255293,0.00017309541805803395,0.0022326418886708635,0.05450044467877558,0.014690780714578302,0.018031096791691292,0.01764825694000685,0.0033019108165644397,0.002563651175903469,-0.00037694958405000146,0.00013944713614362443,0.0029081358400467393,0.0028408457494933726,0.06539044370672861,0.010762343557466693,0.012140941098239426,0.0005160334493814058,0.07130328123593559,-0.0013975584864106274,0.01510659507752705,0.012221910868664566,-0.0014329051955558727,-0.005825972096527735,0.0017695218126473923,-0.006466424641760352,-0.0003619767785798569,0.01169380432625568,0.003907328014575202,0.00020348116536135968,-0.004747131579820146,0.002308745574903076,0.00259598995368622,-0.005493956236094311,0.0026913762084021828,-0.00234650856966805,0.0013631976161077204,0.0030299363522995684,0.0008711350719987798
0.04262526851711188,0.09084965488472303,5.441266664312928e-05,-0.0004606819820339409,0.012015441912107079,0.005109084108619714,0.01213624776360542,0.006023729882953347,0.0022146769042974243,0.001984082531383592,0.0037852395220374317,0.0037036665231733904,0.003693463347079215,0.014678453053748283,0.010216725091047109,-0.000381571231460279,0.0032911462119503175,0.07770065228178284,0.0037623878786156744,0.003442415024450289,0.0029857777118117794,0.0011579442966842407,0.0024353347163112472,0.0004049493468301724,8.63334168562261e-05,0.0004289698945287636,0.0019365948686318364,0.07182549770927657,0.03308761945134876,0.012058426209028408,-0.0016044167294337838,-0.003107980367665682,0.013883403249507369,-0.01790121197164028,0.013330695080248794,-0.0009485571705244705,-0.0031110837429985613,0.0016955766189140188,-0.0017010855475726341,0.0008280630463909611,0.008370924462848773,0.0025848564496764887,0.0018860987641974496,0.001978903530389951,0.0011260433271339874,-0.00022181139009353843,0.003714343059672479,0.0034858407257296244,-0.002987857497146968,0.001792100150544458,0.0020076152645384974,0.0011142648408067704
0.04331750182140728,0.07540882052183122,-0.000574521727597343,0.0005010350441040093,0.011837994857430818,0.005898702465640281,0.01233164054394276,-0.0013115855272171617,0.0007067675835831923,0.001881072599347657,0.0004936448945739667,0.0001531473966461194,-0.0017845420096295232,0.00016804021646284507,0.004706804894721793,0.0006618813046232513,5.341264945263521e-05,0.059131177879566545,0.006709029281736164,0.008444421058250934,0.004717982783222696,0.0006203973880210005,0.0015961102313551136,-0.00028654888960453627,0.0013605977318882025,0.0018101668960233618,0.002059074622314365,0.06462077179280687,0.02753004907183951,-0.02309148184925932,-0.0009717425319338005,0.0666806256677231,-0.0034256389802750486,0.018066721089860013,0.022781906409252022,0.0016055558683904679,-0.0021717771608858977,0.0010380899126180385,0.004682044824578569,-0.0005378409374716972,0.004991468238829363,-0.0011600250109564975,0.0016349356384306366,0.0014866074315905118,0.003314694225051192,0.0012749086157735456,0.003921027352332591,-0.010379147759052644,-0.0012304473735832943,0.001979823849598333,0.0029108435812844097,0.0013691348546947136
0.04060492770370209,0.06419710682843852,-0.0005122588591059802,-0.0006900090880778092,0.013356744205753366,0.016409833390704443,0.020207141396575392,-0.0004238088165245404,0.0007365508568609699,0.0032574189264446243,0.0027755134524574494,0.0015272477971846725,-0.001141288255663054,-0.00041759652311508944,0.005491449506120156,0.001218917873936721,0.0005346284971689833,0.05114184506562161,0.016018652818252894,0.014535593782198299,0.01765965280414841,0.0007213165859614214,0.0013139441398541882,-0.00032840132313665884,0.00015222562995999584,0.0018293647459105395,0.0016028187630650155,0.06126875031144029,0.020621431845837472,0.013619585679792939,-0.0011246224196207431,0.06687982865962101,0.002758411298013983,0.008370673084677364,0.021374367125560498,-0.0009188203387006383,0.0007388756529620831,0.0006121916897094191,0.003877884223901751,-0.002172740835990276,-0.0019322926496203152,0.0005169444442928816,-0.0032082874939525926,-0.0055463462396128675,0.003200955181906923,0.002262407823669487,0.0028481624048490714,0.0025936072498370603,-0.002434244662783991,-0.0002351605913401963,0.003875968052686555,-0.0007127756875481023
0.046324575675802775,0.0808745140629548,-0.0007232162079565741,-0.000472686508690684,0.012304842933796193,0.008173548457043857,0.015220367878000168,-0.0016316066431408297,0.0007584840271548292,-0.0035741465563748002,0.0014689071724260565,0.0009458717501967618,-0.0012392047580989923,-2.191811824879324e-05,0.0073267907873110286,0.0005625943856401845,-0.0014297899661889117,0.05945703265764999,0.01954462843009347,0.022979055137164837,0.026662698471110673,6.115857143836314e-05,0.0011809805613136235,0.00010442934554070208,0.00031639577859003296,0.0024315089763436494,0.0017301685303704698,0.06011274696230435,0.030840590484330264,0.014518136568890335,0.000857287103556243,0.002800153377294152,-0.0005836200059813403,0.013860538429359769,-0.028001617580687675,0.002541505753921546,0.0016268860756218158,0.004123505020629867,-0.004047743536589138,0.0006004534394626058,0.002944473944054138,-0.00010328469898763486,0.0011869671508894486,0.000765229772910041,-0.0015509397259869306,0.0014064343597975763,0.004326259568459937,0.003335580784487776,-0.0018380242596772681,0.0021450857691661194,0.004116495167918129,0.002180915243613054
0.04542176833582642,0.06623504245472778,0.0020794520359119105,0.00027346777867530664,0.009925561512852983,0.004378690553017325,0.013175010210691385,-0.0020372698127891806,0.0008624415009161346,-0.005220062493760956,0.0007972663443495836,0.001858138327374742,0.0001463963517394319,0.0008181359447770457,-0.005390714741199094,0.00010171192591799305,0.0003617887072188006,0.06058062716764409,0.010407569785237776,0.012605431177201896,0.00520730645261019,0.0017277067420356064,0.0033541435783721743,0.00022765373114535332,0.0004134131346797598,0.00031443175919306394,-0.000925999953784479,0.0678960515494553,0.03132410943948032,0.0070886057906713465,-0.0018760809729050597,0.06717872401220734,0.010945010956735638,0.01019274907071497,-0.0005345506765599543,0.0010508707316918568,0.0016916874291874964,-0.0026488772103714906,0.005796417580654508,-0.0008693371334256568,-0.009804351238533947,0.005453712898879845,-0.0006044561435719526,-0.002070776153918794,0.0020209744014348936,0.00025428997865674087,0.004219457336430454,0.003034232915205895,0.0037887639813985042,0.002312090890297659,0.0018201041944867398,0.0010748011944476362
0.04194579817013156,0.06932502318853635,-0.00033023312873678933,-3.887944891271843e-05,0.010465969369903644,0.00768670463218785,0.012217854152454268,-0.00015578858685617706,-0.00031087127160070883,0.0010933818651344509,-0.000947745847118108,0.0014826945961928606,0.00012704147120015462,0.0002485575983600376,0.0002338503250864974,-0.0007542204818201203,0.0016462539551437136,0.0527989441373754,0.014963593648493787,0.015029900054520566,0.017537990516514567,0.0018117909336028486,0.002597060960158873,0.0021650585374766045,0.0037024666681509024,0.0007656195532146458,0.0011101945810230525,0.06391354319488411,0.025548964883428227,0.010977049735599383,0.0021999799790639605,0.07021488279051835,0.0016417683120122076,0.016087856996936167,-0.0076221738883370345,0.002514767008504172,0.002389642005229158,0.0010765866816583357,0.0035111102254124136,-0.0009121604834831375,-0.0024426270764944147,-0.003135062749732035,0.001347661580355703,0.0023523255263512696,0.0028810236205498163,0.0020933445820411787,0.003595572220420291,0.0007103387519815675,0.002332385448575114,0.000982612502603058,0.0031768425202440714,0.0010124221485268276
0.04275718649761515,0.06751556530935966,-0.0010403670520930516,-0.0001283849485845903,0.009358128188783564,0.0032755285923194333,0.011253441779411793,0.002978012669988261,0.0002999757100282372,0.0029806167881284615,-0.001370867804491249,0.002153855928121232,-0.000335600907666926,0.001119337320494843,0.0071035916212678326,-0.004656394654041817,0.0021690444392406575,-0.0010651180518434426,0.02332046220939715,0.0301132269471297,0.028523233691686002,-0.0007206844628703734,0.003436279273099056,-0.0007062458756070506,-0.0004605618898731882,0.0012656191176711803,0.00229948848861325,0.0620310984767626,0.02276121208007869,0.01205671861632944,0.0005885849519066862,0.0810382211998289,0.007760312943222776,0.014687382027456439,0.00017819559421916023,0.001416707166020803,-0.0006196966169007896,0.0020200848906422376,0.00357753856538946,-0.00013590064238406095,0.006831518640444273,0.0029028622589546645,-0.0005151862359105868,0.0025889240351476108,0.0036392163491060915,0.002242048904120492,0.0015808123537726063,0.0018383352792352926,-0.0021578694497403927,-0.0014118300209291657,0.0007037671324634817,-0.003008094091187054
0.03800137386725035,0.06417263152426742,-0.001496677270542996,-0.0012389659429871897,0.012944796877950814,0.011171400825170832,0.01463331721605607,0.0024930152453616697,0.0005114575886948433,0.0034216000368493833,0.0029144722216634714,0.000186987940044477,-0.0020595739004270236,-0.0023937022668529466,-0.008336556166232887,0.0011093437324653885,0.0033848798348723296,0.05046218706920604,0.014326758245909448,0.014772055809666878,0.01399949565970676,0.00041312096869948196,-0.001735085811432698,-0.0002340991934271335,0.003236885351399934,-0.007394621407826748,0.0038757364283669793,0.06619522923739593,-0.004604047090104071,0.011679907105828431,0.0015067635482562507,0.08930721215932977,-0.0009832990711380568,0.016505135595148112,-0.0013521706323187171,0.002450726785277242,-0.005068663387536815,-0.00272615265144276,-0.004584409110596128,-0.0005417006067946091,-0.002436465099860663,-0.0006446870020764405,0.0015660171734966119,-0.01141867535065034,-0.000513909091955944,0.001848399984261229,0.002358262952606666,0.0035280349940184043,-0.0025464782681821866,0.0007769412136275885,0.0009543812861183458,0.0007537917958000174
0.04256570462280418,0.05967384053055207,1.9744050265597646e-05,-0.000316563404205482,0.018073907479385906,0.021512638788501355,0.021189208789659915,0.0035587084717953266,0.0004723003737804979,0.0022739074687915823,0.0012532478368073817,0.004357433292095913,0.007116502028418404,0.011999991520228143,0.003900625115721328,-0.0009601834533035545,0.000667763034512199,0.04340375602093955,0.01857094703835465,0.023026652091622156,0.02390753846042218,-0.0017927976218419857,0.0018909760363794918,-0.00016391403635385895,-0.0008682901102267735,-0.00048073780829205017,0.0022307512734806505,0.045013432751219384,0.01839436479617756,0.012144571225817132,-0.0007928429824463408,0.06492092720079902,0.00376326168459522,0.0119169215410003,0.0005235171066511973,0.0004895384658288942,-2.6748100649140757e-05,0.0031532489631126504,-0.006211495644973377,0.0004470332859920057,0.0011611826155984348,-0.0002169709431856864,0.00029041619367309004,0.0028463166604373465,-0.0035713859213568288,0.00020703755971059493,0.0030378481001021615,0.0011464735153088464,0.0007683443239105735,0.001541129837514112,0.0029488492810303153,0.00015470392717096046
0.0390805211340701,0.05312934204251723,0.0023745763230841118,0.00015438494717054017,0.02058153663864014,0.025382921185339125,0.02422693488066281,0.0027589930117614754,0.0008362785276307271,0.0022941982049885738,0.0019541146380307865,0.00015218522679951574,-5.749930907636685e-06,0.0008949032515090317,0.005209959710932979,0.0008125320689057304,0.0006589906954012647,0.042378110198963544,0.01395136493282634,0.016240134551738006,0.01932852763296623,0.00037368191814689884,-0.00040819560906818204,-0.0006302803410825593,-0.0005792753427868221,0.0013731426461928986,0.0022066111718054347,0.05013059543263259,0.021797224712047748,0.012467422433846258,0.00014125339294488416,0.07024383656321546,0.008247339175649087,0.011358826021416357,0.004576626028072202,0.0019959071090586214,0.0005851851754102985,0.0011003132340469779,0.004901406821200769,0.0008369966292731399,-0.002592656081878889,-0.0007746992553788158,-0.0022762021846234803,0.002278138257126886,0.0027690379470158223,-0.012558006197128274,0.0035176045459097355,0.003326175153451597,-0.0005107179562352474,-0.0004712214951789931,0.0034754257174665825,0.0007370778377338111
0.04185949958222198,0.06941545698157736,-0.0009926561658584407,-0.0009244903155439769,0.018485768063193332,0.027668969138517865,0.025229605891368273,-0.0011321720612704617,0.0001941055555806944,0.003398336820294354,0.001242667949684171,-0.001780441077724046,-0.002864788108276006,-0.003218832263343812,-0.001943598786220416,2.8815359742532226e-05,-0.00044582590074430657,0.015382616980731149,0.024807142386243944,0.03264000340418676,0.030319065498818513,0.0011425237181208845,-0.0019705962719079244,-0.0010020902584074872,0.001004114066751018,0.0007946308239853085,0.0010936925358643252,-0.006674733711079965,-0.002371988379821489,0.012092692618292301,-0.0021616943274630172,0.08508182204490641,0.009696483838637766,0.016901236456884225,-0.0010194569418642526,-0.0021011494969114058,-0.0006808346629413857,0.002320886321779975,0.00599704253856633,-0.0005832082513150879,-0.0012776425621845015,0.0005674056066077984,0.0016443089296491534,0.003351579923566043,0.003613828672491619,0.001364395479050549,0.002949834641806081,0.003466671932088423,0.0032792371120460365,0.0023268737066753685,-0.0011882195247157246,0.0009397711543299707
0.041976583634487,0.05202417180367489,-0.00015707085542516195,-1.4790546069985815e-05,0.013513873429896876,0.01691477265708427,0.01842851673298143,0.0008074794195381782,0.0009602208039590725,0.0023495773281452473,0.0006307594364611539,-0.0030581309992116913,-0.00029315187694767806,0.002725402682169609,-0.00583364501719153,0.000752602890442928,-0.0019833461675089837,0.0467952518769735,0.015377409844978164,0.016088402720292917,0.01577924799062781,0.0028831785879991517,0.001282861607159841,-0.00019397325389202967,-6.417033839396989e-05,0.0034896342379764824,0.0014031730533014812,0.05802079187962844,0.023080082296985042,0.009045659078540035,0.003895147738683397,0.06901279574341762,0.0015155102445347695,0.015946356946987986,0.022486403480336956,-0.0005889409273589746,0.003319330652950722,-0.004654951077937971,0.0032583258926362274,0.0007049361711896483,0.00466628390959301,0.0007486362192291098,-0.0006380402056336326,0.0050594280528767095,-0.0021696929810062692,0.0016275199443310624,-0.010390597187417631,0.003097374304777888,0.0002848887709445268,-0.0004977274276934019,0.0029818842302287356,0.0016370858990002338
